"X","Y","OBJECTID","FolderRSN","Permit_","InDate","FolderType","FolderDesc","FolderGroupDesc","SubDesc","FolderDescription","FolderCondition","IssueDate","valuation","PropertyRSN","PropX","PropY","Address","GlobalID"
3193790.50329646,1704364.26560831,475215231,1596741,NA,"2021/12/23 10:18:08+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | ELEC AND MECH SERVICE SPLIT  ONLY","**NO CHANGE OF OCCUPANCY CLASSIFICATION AS PART OF THIS PERMIT***","2022/01/04 10:26:48+00","45000",94375,3193790.50329646,1704364.26560831,"3449 N CHAMBERS RD ","{15E4C561-261E-4D35-9A13-705F4D729B8D}"
3198172.63035896,1687603.79650465,475215441,1597401,NA,"2021/12/29 08:40:02+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | SPHEREX  | NEW  8'-0"" FENCE ENCOSURE","LT/Commercial Miscellaneous* Please  Route to Planning, J. Munoz  1/3/2022*******MJ******","","8000",96582,3198172.63035896,1687603.79650465,"16506 E 2ND AVE ","{99EF975F-E2A8-4B22-B7F4-DB0148506C9A}"
3193702.69441697,1694448.84318198,475215519,1597549,NA,"2021/12/29 14:09:05+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | LA PLAZA COLORADO PHASE 2 | PARTIAL DEMOLITION OF CONCRETE FLOOR | BUILD NEW TRENCHES FOR FUTURE ELECT & PLUMBING","LT/Commercial Miscellaneous*NEED GC**Allow submission and review for 2021 I-Codes (CD)**","","15000",17555,3193702.69441697,1694448.84318198,"15200 E COLFAX AVE ","{76EFBF57-D7CE-47E7-940F-7C0B077507B4}"
3198172.63035896,1687603.79650465,475215622,1597859,NA,"2022/01/03 10:44:16+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | SPHEREX  | NEW  8'-0"" FENCE ENCOSURE","","2022/01/11 11:43:07+00","8000",96582,3198172.63035896,1687603.79650465,"16506 E 2ND AVE ","{8013C4EF-230E-43D4-964F-3663D2CF0ABD}"
3193702.69441697,1694448.84318198,475215623,1597865,NA,"2022/01/03 10:57:43+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | LA PLAZA COLORADO PHASE 2 | PARTIAL DEMOLITION OF CONCRETE FLOOR | BUILD NEW TRENCHES FOR FUTURE ELECT & PLUMBING","**Allow submission and review for 2021 I-Codes (CD)**
**UNIT B**","2022/02/25 09:50:13+00","15000",17555,3193702.69441697,1694448.84318198,"15200 E COLFAX AVE ","{1C023C02-8CE5-44A3-9498-050D995D6A8E}"
3190401.50384089,1658482.45973431,475215690,1598103,NA,"2022/01/04 10:09:01+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Felecia Turner | Scope of Work Includes:Plumbing

**CT(with plans)--Comm Misc**","","","1500.00",81694,3190401.50384089,1658482.45973431,"4232 S BLACKHAWK CIR ","{FDA93AE0-30BD-42EA-B231-95AE43FB9DD6}"
3198172.63035896,1687603.79650465,475215706,1598139,NA,"2022/01/04 11:46:06+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Spherex | Stated Life Safety Issues: Highly volatile CO2 compressed gas tank, closed loop CO2 system & CO2 detection system.
","**NEED GC**
**LT-Commercial Miscellaneous**
**Assign reviews to Ted**-TC","","5000",96582,3198172.63035896,1687603.79650465,"16506 E 2ND AVE ","{632F2842-2620-4C20-A017-CA1F23119B60}"
3190401.50384089,1658482.45973431,475215727,1598192,NA,"2022/01/04 13:44:17+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Felecia Turner | Plumbing

","CT W/PLANS PER JOEL L.","2022/01/04 15:00:06+00","1500.00",81694,3190401.50384089,1658482.45973431,"4232 S BLACKHAWK CIR ","{5C2AC86C-2237-4EED-BBBA-C1F8AED7AF8D}"
3179936.47293372,1674464.62068331,475216329,1599762,NA,"2022/01/12 15:24:12+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | CCSD Day Treatment Center - DFPC Form 4070","NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070
**LT-Comm Misc - Assign to Ted**","","14800000",50848,3179936.47293372,1674464.62068331,"1820 S JOLIET ST ","{88D4E143-63FF-44CA-8E6D-6F295FE786D1}"
3188911.76272589,1687316.96702582,475216353,1599870,NA,"2022/01/13 10:10:07+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | 2022 PRV IMPROVEMENTS ","**COA WATER PROJECT**INTERDEPARTMENT PAYMENT**EMAIL INVOICE TO JBRUNEAU@AURORAGOV.ORG**MD 6/3/22","2022/06/28 11:10:46+00","383542",112320,3188911.76272589,1687316.96702582,"153 N POTOMAC ST ","{31479AD5-61D8-4DC9-9A20-50338870E192}"
3192945.00925255,1652240.68055123,475216371,1599896,NA,"2022/01/13 11:44:39+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | 8 SPOT CARPORT INSTALLATION ","LT - Commercial Miscellaneous      ***ASSIGN to DIRK****  (Carport in a multi-family development - Not sure where it should route)","","8450",228612,3192945.00925255,1652240.68055123,"5169 S SHALOM PARK CIR ","{F1114DD1-7728-4D9F-92F8-2F59361310D8}"
3198172.63035896,1687603.79650465,475216598,1600522,NA,"2022/01/18 08:17:59+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | SPHEREX | STATED LIFE SAFETY ISSUES: HIGHLY VOLATILE CO2 COMPRESSED GAS TANK, CLOSED LOOP CO2 SYSTEM & CO2 DETECTION SYSTEM.
","**NEED GC**
**Assign reviews to Ted**-TC","","5000",96582,3198172.63035896,1687603.79650465,"16506 E 2ND AVE ","{0850B7CC-394C-4016-9550-BB70D80C3523}"
3175435.83823422,1679674.81629965,475216641,1600630,NA,"2022/01/18 12:24:07+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | CHALLENGE ELEMENTARY SCHOOL SECURE VESTIBULE ===LT-Commercial Misc++++","CCSD","","41138",39015,3175435.83823422,1679674.81629965,"9659 E MISSISSIPPI AVE ","{D02B1A0A-D27A-4D30-A19D-30A96A14EA51}"
3182619.11586238,1670668.30150431,475216718,1600966,NA,"2022/01/19 13:16:09+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | EASTRIDGE ELEMENTARY SCHOOL - DFPC Form 4070 - SECURE VESTIBULES","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","123744",58895,3182619.11586238,1670668.30150431,"11777 E WESLEY AVE ","{96CE385A-67FD-44B9-8A16-15038F2F4DA7}"
3180342.30348688,1681511.09937248,475216720,1600969,NA,"2022/01/19 13:27:10+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | HIGHLINE ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","46917",34728,3180342.30348688,1681511.09937248,"11000 E EXPOSITION AVE ","{B6AC78DF-7FD8-4ABA-B811-4A9A7A47D106}"
3185145.31389397,1673596.50398123,475216725,1600974,NA,"2022/01/19 13:34:59+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | INSTITUTE OF SCIENCE & TECH AT OVERLAND-PRAIRIE CAMPUS - DFPC Form 4070 - SECURE VESTIBULES","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","54362",145988,3185145.31389397,1673596.50398123,"12500 E JEWELL AVE ","{E88246ED-C0CD-4A40-9D2C-AA7BBEED4CA1}"
3179582.60881205,1674434.18570481,475216728,1600977,NA,"2022/01/19 13:42:11+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | JOLIET LEARNING CENTER - DFPC Form 4070 - SECURE VESTIBULES","**`NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Comm Misc - Assign to Ted**","","42316",50853,3179582.60881205,1674434.18570481,"1855 S JOLIET ST ","{E1A734D3-4F55-4C62-A414-62F91ADC9534}"
3180792.32522464,1674356.31217289,475216729,1600979,NA,"2022/01/19 13:46:23+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | PONDEROSA ELEMENTARY SCHOOL - DFPC Form 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","37152",50954,3180792.32522464,1674356.31217289,"1885 S LIMA ST ","{2D642F65-12A9-48AE-A020-6B47AC1882BF}"
3185519.76819755,1673673.41918173,475216732,1600985,NA,"2022/01/19 13:51:17+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | PRAIRIE MIDDLE SCHOOL - DFPC Form 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","137359",52131,3185519.76819755,1673673.41918173,"12600 E JEWELL AVE ","{07391699-159E-4429-9440-BCB4AADA8D2A}"
3182250.48700647,1677168.41776915,475216734,1600988,NA,"2022/01/19 13:58:23+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | VILLAGE EAST ELEMENTARY - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A  PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070**
**LT-Commercial Misc. - Assign to Ted**","","94843",44276,3182250.48700647,1677168.41776915,"1433 S OAKLAND ST ","{E7BC54C8-F1E2-4F84-AAE8-9CBFBCEDBEF4}"
3206665.57629955,1667603.69969389,475216737,1600999,NA,"2022/01/19 14:13:25+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | ARROWHEAD ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","36997",65998,3206665.57629955,1667603.69969389,"19100 E BATES AVE ","{12C3418E-3DA8-4CDE-9983-5F6F2FEB243D}"
3201476.36390898,1662014.39689614,475216738,1601002,NA,"2022/01/19 14:16:38+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | CIMARRON ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","39985",74756,3201476.36390898,1662014.39689614,"17373 E LEHIGH PL ","{A461BAA3-D69A-4AB9-B948-BECEA32F174F}"
3175435.83823422,1679674.81629965,475216739,1601003,NA,"2022/01/19 14:16:53+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | CHALLENGE ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","41138",39015,3175435.83823422,1679674.81629965,"9659 E MISSISSIPPI AVE ","{1B376A3B-7C9C-4396-8EA9-BA1BEA76F64B}"
3197774.27255988,1655772.1800499,475216741,1601006,NA,"2022/01/19 14:21:11+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | INDEPENDENCE ELEMENTARY SCHOOL - DFPC Form 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","52858",85166,3197774.27255988,1655772.1800499,"4700 S MEMPHIS ST ","{DBB4D74B-006A-4ADB-81DB-7F64116DBBE1}"
3196267.71159664,1653343.30925147,475216743,1601009,NA,"2022/01/19 14:27:02+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | LAREDO MIDDLE SCHOOL - DFPC FORM 4070  - SECURE VESTIBULE ","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","50539",88371,3196267.71159664,1653343.30925147,"5000 S LAREDO ST ","{863E680A-2E30-4BFC-8945-6C06AAF23019}"
3195732.72743039,1661216.55826873,475216744,1601012,NA,"2022/01/19 14:32:35+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | MISSION VIEJO ES - DFPC Form 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
**LT-Commercial Miscellaneous - Assign to Ted**","","50539",76287,3195732.72743039,1661216.55826873,"3855 S ALICIA PKWY ","{D4A78D04-6AE4-4590-BB92-B6103E32C3D4}"
3192053.41326672,1655824.0398543,475216746,1601014,NA,"2022/01/19 14:37:11+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | SAGEBRUSH ELEMENTARY SCHOOL - DFPC 4070 Form -  SECURE VESTIBULE","**NOT A  PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070**
**4070 Form-Assign to Ted**","","36325",85102,3192053.41326672,1655824.0398543,"14700 E TEMPLE PL ","{03701D2F-89B5-4F87-854D-E0F2A2455540}"
3203821.65318164,1658860.81593297,475216748,1601016,NA,"2022/01/19 14:41:45+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | SUMMIT ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
****************- Assign to Ted**","","47080",80899,3203821.65318164,1658860.81593297,"18201 E QUINCY AVE ","{96CB3338-7D75-4871-AE10-8D6908435BDF}"
3194750.16016981,1680050.68562664,475216867,1601353,NA,"2022/01/21 08:23:41+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | ACCENT ON THE HIGHLINE WASHER DRYER BUILD OUT","UNIT 527A1
","2022/02/04 12:07:17+00","25000.00",37966,3194750.16016981,1680050.68562664,"15597 E FORD CIR ","{51FA0FE0-B4AE-4909-9257-2DDE52F8A6DE}"
3200772.68257356,1657262.65804006,475216975,1601593,NA,"2022/01/22 09:01:42+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | DECK UNIT 119","LT-COMMERCIAL MISC
UNIT 119
***PP NOT REQ***","","4000",83063,3200772.68257356,1657262.65804006,"4460 S PITKIN ST ","{ABBDE386-7630-4211-BACF-038BC3DEF1FD}"
3200772.68257356,1657262.65804006,475216977,1601595,NA,"2022/01/22 09:10:41+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | DECK UNIT 219","LT-COMMERCIAL MISC
UNIT 219
***PP NOT REQ***","","4000",83063,3200772.68257356,1657262.65804006,"4460 S PITKIN ST ","{E943CA49-5EC8-4368-8BA9-030251DB1E9B}"
3200772.68257356,1657262.65804006,475217057,1601833,NA,"2022/01/24 14:49:53+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | DECK UNIT 129","UNIT 129","2022/05/09 10:47:59+00","4000",83063,3200772.68257356,1657262.65804006,"4460 S PITKIN ST ","{CECE89A8-4648-4CC5-81DF-CF1F9DB8109C}"
3200772.68257356,1657262.65804006,475217060,1601842,NA,"2022/01/24 14:56:36+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | DECK UNIT 119","UNIT 119
","2022/05/09 10:45:50+00","4000",83063,3200772.68257356,1657262.65804006,"4460 S PITKIN ST ","{E5176D5C-F19E-431E-8D26-C52478C39E04}"
3190814.55452397,1703851.83881165,475217137,1602044,NA,"2022/01/25 12:01:20+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | SPEC SUITE| REMOVE 10,000 SF WALK-IN COOLER DEMOLITION * INCLUDES EGRESS PLAN *","LT/Commercial Misc.**NEED GC 1/25/2022** **UNIT 100**","","75000",4622,3190814.55452397,1703851.83881165,"14200 E MONCRIEFF PL ","{30C42B81-7C32-41B6-8A5A-299E5B3276FF}"
3220992.66673981,1689711.2063318,475217241,1602237,NA,"2022/01/26 10:18:57+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | BATHTUB TO SHOWER CONVERSION","CT-COMMERCIAL MISC W/ MISC
UNIT 201","","1200.00",119480,3220992.66673981,1689711.2063318,"23455 E 5TH PL ","{ED503C75-CE37-4537-BB8C-3B84E6DDCD64}"
3192053.41326672,1655824.0398543,475217264,1602279,NA,"2022/01/26 12:23:29+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | SAGEBRUSH ELEMENTARY SCHOOL - DFPC 4070 FORM -  SECURE VESTIBULE","**NOT A  PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070**
**4070 Form**","","36325",85102,3192053.41326672,1655824.0398543,"14700 E TEMPLE PL ","{468E17A5-C0FB-429C-9DE2-70776A6F35C5}"
3182250.48700647,1677168.41776915,475217267,1602282,NA,"2022/01/26 12:29:32+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | VILLAGE EAST ELEMENTARY - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A  PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070**","","94843",44276,3182250.48700647,1677168.41776915,"1433 S OAKLAND ST ","{BBC8046A-C785-40F5-AA7C-D7F82979B999}"
3206665.57629955,1667603.69969389,475217268,1602285,NA,"2022/01/26 12:34:26+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | ARROWHEAD ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**
","","36997",65998,3206665.57629955,1667603.69969389,"19100 E BATES AVE ","{AFB986C9-371E-44B8-842C-34112E054BC8}"
3203821.65318164,1658860.81593297,475217270,1602287,NA,"2022/01/26 12:45:11+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | SUMMIT ELEMENTARY SCHOOL - DFPC Form 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","47080",80899,3203821.65318164,1658860.81593297,"18201 E QUINCY AVE ","{4FCFE5DA-79A4-4A46-9CEA-EBF99363BC9F}"
3201476.36390898,1662014.39689614,475217271,1602288,NA,"2022/01/26 12:51:40+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | CIMARRON ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","39985",74756,3201476.36390898,1662014.39689614,"17373 E LEHIGH PL ","{19A72F77-DA3B-46E7-88A2-3C30736949CF}"
3185519.76819755,1673673.41918173,475217272,1602289,NA,"2022/01/26 12:57:49+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | PRAIRIE MIDDLE SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","137359",52131,3185519.76819755,1673673.41918173,"12600 E JEWELL AVE ","{CF1732DD-55A1-4474-A7B4-C7CD4F2D6D04}"
3185145.31389397,1673596.50398123,475217273,1602290,NA,"2022/01/26 13:02:17+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | INSTITUTE OF SCIENCE & TECH AT OVERLAND-PRAIRIE CAMPUS - DFPC FORM 4070 - SECURE VESTIBULES","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","54362",145988,3185145.31389397,1673596.50398123,"12500 E JEWELL AVE ","{C980D23F-ED78-46B0-AEBD-3340E0E7EDEF}"
3179936.47293372,1674464.62068331,475217276,1602293,NA,"2022/01/26 13:07:25+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | CCSD DAY TREATMENT CENTER DFPC FORM 4070","NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070","","14800000",50848,3179936.47293372,1674464.62068331,"1820 S JOLIET ST ","{BC157EFC-2EBB-413D-A326-0425B06628C4}"
3182619.11586238,1670668.30150431,475217277,1602294,NA,"2022/01/26 13:08:07+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | EASTRIDGE ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULES","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","123744",58895,3182619.11586238,1670668.30150431,"11777 E WESLEY AVE ","{7946BA1C-1136-4B4F-A89E-802776ADAEDA}"
3179582.60881205,1674434.18570481,475217278,1602296,NA,"2022/01/26 13:10:58+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | JOLIET LEARNING CENTER DFPC FORM 4070 - SECURE VESTIBULES","**`NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070**","","42316",50853,3179582.60881205,1674434.18570481,"1855 S JOLIET ST ","{3D1E166B-170A-48A5-94C9-A6B6911A0B5C}"
3180792.32522464,1674356.31217289,475217286,1602310,NA,"2022/01/26 13:39:16+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | PONDEROSA ELEMENTARY SCHOOL - DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","37152",50954,3180792.32522464,1674356.31217289,"1885 S LIMA ST ","{A5073558-96AA-409D-802B-48E8FAEB955C}"
3195732.72743039,1661216.55826873,475217288,1602312,NA,"2022/01/26 13:42:19+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | MISSION VIEJO ES DFPC FORM 4070 - SECURE VESTIBULE","**NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLIING OUT DFPC FORM 4070**","","50539",76287,3195732.72743039,1661216.55826873,"3855 S ALICIA PKWY ","{2DF1C372-F1DE-4174-B27B-796E3A74CE00}"
